Jahr,Klassenstufe,Klasse,Aufgabe,Punkte
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,LQA,Um die Felsen,0
2025,Schuljahre 9 und 10,LQA,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,OZW,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,OZW,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,JXE,Um die Felsen,0
2025,Schuljahre 9 und 10,OZW,Um die Felsen,0
2025,Schuljahre 9 und 10,JXE,Um die Felsen,0
2025,Schuljahre 9 und 10,OZW,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,LQA,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,JXE,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,GWQ,Um die Felsen,0
2025,Schuljahre 9 und 10,KKS,Um die Felsen,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,OZW,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,JXE,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,GWQ,Prüfungsplan,0
2025,Schuljahre 9 und 10,KKS,Prüfungsplan,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,OZW,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,LQA,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,JXE,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,Schuljahre 9 und 10,GWQ,Parkplätze,0
2025,Schuljahre 9 und 10,KKS,Parkplätze,0
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,0
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,0
2025,"Schuljahre 11, 12 und 13",ABC,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,6
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",XUV,Kurierdienst,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,0
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,6
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,6
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,0
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,6
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,6
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,6
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",XUV,Der Drachen ist weg!,-2
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,0
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,0
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,0
2025,"Schuljahre 11, 12 und 13",ABC,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,6
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",XUV,Helligkeitskarte,-2
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,-2
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,-2
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,-2
2025,"Schuljahre 11, 12 und 13",XUV,Brennende Kerzen,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,0
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,0
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,0
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,0
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,0
2025,"Schuljahre 11, 12 und 13",ABC,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,6
2025,"Schuljahre 11, 12 und 13",XUV,Mehltransport,-2
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,9
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,9
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,9
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,9
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,0
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,9
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,0
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,0
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Bergseen,0
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,0
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,9
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Bergseen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,9
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",ABC,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,0
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,9
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,9
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,-3
2025,"Schuljahre 11, 12 und 13",XUV,Biber-Mail-Adressen,9
2025,"Schuljahre 11, 12 und 13",ABC,Schwarz - Weiss,0
2025,"Schuljahre 11, 12 und 13",ABC,Schwarz - Weiss,9
2025,"Schuljahre 11, 12 und 13",ABC,Schwarz - Weiss,9
