Jahr,Land,Schule,Klassenstufe,Klasse,Name,Team,Aufgabe,Punkte
2025,,,Schuljahre 9 und 10,JHE,qzlgv,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,EQM,uzria,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,XSF,mjpns,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,JHE,ozhri,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,EQM,wtboy,,Helligkeitskarte,9
2025,,,Schuljahre 9 und 10,XSF,qjcmf,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,QTJ,dhfax,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,JHE,nzjyi,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,QTJ,hlkwr,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,JHE,niytk,,Helligkeitskarte,0
2025,,,Schuljahre 9 und 10,XSF,qpedv,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,MCV,almvs,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,XSF,anjls,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,EQM,zoicl,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,QTJ,ikxyn,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,EQM,nlupw,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,XSF,pkqji,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,XSF,dlwyi,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,EQM,iuknq,,Helligkeitskarte,-3
2025,,,Schuljahre 9 und 10,XSF,nycmu,,Helligkeitskarte,9
2025,,,Schuljahre 9 und 10,MCV,cjakn,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,jlito,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,JHE,huian,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,arzmx,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,JHE,shrdm,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,oybcf,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,kzdvy,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,XSF,odfat,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,cepia,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,dwirt,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,EQM,rpazx,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,QTJ,vjfez,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,lhxtv,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,smfdg,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,sphmj,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,asqub,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,rtsbf,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,djgbc,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,vkcmj,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,nkceu,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,fmxnj,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,eiugc,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,sbizm,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,cpjvu,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,vwmos,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,EQM,pribl,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,poetg,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,JHE,dazkx,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,bvftj,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,xngob,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,hgasy,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,JHE,kvidb,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,syeol,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,gbxav,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,XSF,kubjf,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,jtygm,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,vteks,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,mhvkq,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,yaqbs,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,tfbal,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,ldzro,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,EQM,prvdj,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,ymcts,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,gkzdm,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,npvcq,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,lbyzc,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,stipv,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,JHE,qgrmv,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,yzirn,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,embgj,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,bedik,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,qwnty,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,gqezy,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,ojcqa,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,lktbn,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,icgjm,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,srtbw,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,XSF,jtfmv,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,dvouh,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,furlj,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,EQM,ubxwa,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,MCV,fslvm,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,JHE,bdlun,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,QTJ,fuwpz,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,QTJ,brqul,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,ahldi,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,qexsu,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,ybcux,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,QTJ,ahugz,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,vnjym,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,ckmbl,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,aevlm,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,dyjhm,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,hgdnw,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,ydgor,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,iyrzn,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,QTJ,fsxkg,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,QTJ,ltjeq,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,zsfwx,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,pebtf,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,fspae,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,bvrsa,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,XSF,hmkbv,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,JHE,btwfj,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,MCV,zithx,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,qykih,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,clvxh,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,MCV,wzmje,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,pgxoq,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,soiuz,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,qzlgv,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,uzria,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,mjpns,,Kurierdienst,9
2025,,,Schuljahre 9 und 10,JHE,ozhri,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,wtboy,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,qjcmf,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,dhfax,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,nzjyi,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,hlkwr,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,JHE,niytk,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,qpedv,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,MCV,almvs,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,anjls,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,zoicl,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,QTJ,ikxyn,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,EQM,nlupw,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,pkqji,,Kurierdienst,0
2025,,,Schuljahre 9 und 10,XSF,dlwyi,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,EQM,iuknq,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,XSF,nycmu,,Kurierdienst,-3
2025,,,Schuljahre 9 und 10,MCV,cjakn,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,jlito,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,huian,,Mehltransport,0
2025,,,Schuljahre 9 und 10,MCV,arzmx,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,shrdm,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,QTJ,oybcf,,Mehltransport,0
2025,,,Schuljahre 9 und 10,EQM,kzdvy,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,odfat,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,cepia,,Mehltransport,0
2025,,,Schuljahre 9 und 10,XSF,dwirt,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,rpazx,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,vjfez,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,lhxtv,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,smfdg,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,sphmj,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,asqub,,Mehltransport,0
2025,,,Schuljahre 9 und 10,XSF,rtsbf,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,djgbc,,Mehltransport,0
2025,,,Schuljahre 9 und 10,MCV,vkcmj,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,nkceu,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,fmxnj,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,eiugc,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,sbizm,,Mehltransport,0
2025,,,Schuljahre 9 und 10,MCV,cpjvu,,Mehltransport,0
2025,,,Schuljahre 9 und 10,XSF,vwmos,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,pribl,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,poetg,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,dazkx,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,bvftj,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,xngob,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,hgasy,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,kvidb,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,syeol,,Mehltransport,0
2025,,,Schuljahre 9 und 10,EQM,gbxav,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,kubjf,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,jtygm,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,vteks,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,mhvkq,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,yaqbs,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,tfbal,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,ldzro,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,prvdj,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,ymcts,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,gkzdm,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,npvcq,,Mehltransport,0
2025,,,Schuljahre 9 und 10,EQM,lbyzc,,Mehltransport,0
2025,,,Schuljahre 9 und 10,EQM,stipv,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,qgrmv,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,yzirn,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,embgj,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,bedik,,Mehltransport,0
2025,,,Schuljahre 9 und 10,MCV,qwnty,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,gqezy,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,ojcqa,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,lktbn,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,MCV,icgjm,,Mehltransport,9
2025,,,Schuljahre 9 und 10,JHE,srtbw,,Mehltransport,0
2025,,,Schuljahre 9 und 10,XSF,jtfmv,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,dvouh,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,furlj,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,ubxwa,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,fslvm,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,bdlun,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,fuwpz,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,brqul,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,ahldi,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,qexsu,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,ybcux,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,ahugz,,Mehltransport,0
2025,,,Schuljahre 9 und 10,EQM,vnjym,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,ckmbl,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,QTJ,aevlm,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,dyjhm,,Mehltransport,0
2025,,,Schuljahre 9 und 10,QTJ,hgdnw,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,ydgor,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,iyrzn,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,fsxkg,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,QTJ,ltjeq,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,zsfwx,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,pebtf,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,fspae,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,bvrsa,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,hmkbv,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,btwfj,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,zithx,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,qykih,,Mehltransport,9
2025,,,Schuljahre 9 und 10,MCV,clvxh,,Mehltransport,0
2025,,,Schuljahre 9 und 10,MCV,wzmje,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,pgxoq,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,soiuz,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,qzlgv,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,uzria,,Mehltransport,0
2025,,,Schuljahre 9 und 10,XSF,mjpns,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,ozhri,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,wtboy,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,qjcmf,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,dhfax,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,JHE,nzjyi,,Mehltransport,9
2025,,,Schuljahre 9 und 10,QTJ,hlkwr,,Mehltransport,0
2025,,,Schuljahre 9 und 10,JHE,niytk,,Mehltransport,9
2025,,,Schuljahre 9 und 10,XSF,qpedv,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,MCV,almvs,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,anjls,,Mehltransport,9
2025,,,Schuljahre 9 und 10,EQM,zoicl,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,QTJ,ikxyn,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,nlupw,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,pkqji,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,dlwyi,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,EQM,iuknq,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,XSF,nycmu,,Mehltransport,-3
2025,,,Schuljahre 9 und 10,MCV,cjakn,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,jlito,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,huian,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,arzmx,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,shrdm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,oybcf,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,kzdvy,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,odfat,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,cepia,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,dwirt,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,rpazx,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,vjfez,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,lhxtv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,smfdg,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,sphmj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,asqub,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,rtsbf,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,djgbc,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,vkcmj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,nkceu,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,fmxnj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,eiugc,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,sbizm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,cpjvu,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,vwmos,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,pribl,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,poetg,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,dazkx,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,bvftj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,xngob,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,hgasy,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,kvidb,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,syeol,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,gbxav,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,kubjf,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,jtygm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,vteks,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,mhvkq,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,yaqbs,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,tfbal,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ldzro,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,prvdj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ymcts,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,gkzdm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,npvcq,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,lbyzc,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,stipv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,qgrmv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,yzirn,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,embgj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,bedik,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,qwnty,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,gqezy,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,ojcqa,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,lktbn,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,icgjm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,srtbw,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,jtfmv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,dvouh,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,furlj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,ubxwa,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,fslvm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,bdlun,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,fuwpz,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,brqul,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,ahldi,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,qexsu,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,ybcux,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ahugz,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,vnjym,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ckmbl,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,aevlm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,dyjhm,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,hgdnw,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,ydgor,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,iyrzn,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,fsxkg,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ltjeq,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,zsfwx,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,pebtf,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,fspae,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,bvrsa,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,hmkbv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,btwfj,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,zithx,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,qykih,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,clvxh,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,wzmje,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,pgxoq,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,soiuz,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,qzlgv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,uzria,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,mjpns,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,ozhri,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,wtboy,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,qjcmf,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,dhfax,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,nzjyi,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,hlkwr,,Parkplätze,0
2025,,,Schuljahre 9 und 10,JHE,niytk,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,qpedv,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,almvs,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,anjls,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,zoicl,,Parkplätze,0
2025,,,Schuljahre 9 und 10,QTJ,ikxyn,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,nlupw,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,pkqji,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,dlwyi,,Parkplätze,0
2025,,,Schuljahre 9 und 10,EQM,iuknq,,Parkplätze,0
2025,,,Schuljahre 9 und 10,XSF,nycmu,,Parkplätze,0
2025,,,Schuljahre 9 und 10,MCV,cjakn,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,QTJ,jlito,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,JHE,huian,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,MCV,arzmx,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,Prüfungsplan,0
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,Prüfungsplan,0
